cell_barcode,ncounts,hash_umis,pval_demultiplexing,qval_demultiplexing,top_to_second_best_ratio,top_oligo,perturbation,dose_value,well,celltype,cell_line,cancer,disease,tissue_type,organism,perturbation_type,ngenes,percent_mito,percent_ribo,nperts,chembl-ID,dose_value_num,is_control,treatment_group,n_genes
D09_A01_RT_447,4066,102.0,0.0,0.0,96.3809523809524,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2413,2.631579,2.1151009,1,,50.0,False,SAHA,2413
A11_B02_RT_750,1608,1521.0,0.0,0.0,33.047166440363,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1113,4.850746,1.2437811,1,,50.0,False,SAHA,1113
G07_A01_RT_739,22921,610.0,0.0,0.0,1.5751200009796,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6968,8.119192,1.8411064,1,,50.0,False,SAHA,6968
H10_A01_RT_568,1501,80.0,0.0,0.0,66.6219281663516,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1118,4.063957,2.398401,1,,50.0,False,SAHA,1118
H06_B02_RT_529,5794,148.0,0.0,0.0,144.749364944962,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2914,4.3320675,1.915775,1,,10.0,False,SAHA,2914
F09_B02_RT_407,6891,435.0,0.0,0.0,2.63772048846676,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3414,8.387753,1.9735887,1,,100.0,False,SAHA,3414
H10_A01_RT_734,1399,51.0,0.0,0.0,49.279046673287,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1028,2.7877054,1.8584703,1,,100.0,False,SAHA,1028
G05_A01_RT_502,2419,14.0,0.0094855785843826,0.607077029400491,1.0328418230563,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1508,4.8367095,0.57875156,1,,10.0,False,SAHA,1508
G05_A01_RT_708,7648,510.0,0.0,0.0,491.498730964467,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3521,2.6935146,1.9220711,1,,100.0,False,SAHA,3521
F03_A01_RT_512,19170,143.0,0.0,0.0,13.2511139859135,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6332,6.160668,1.7736046,1,,50.0,False,SAHA,6332
F04_B02_RT_497,1901,4.0,0.0046219142541052,0.0508410567951582,1.01079622132254,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1251,1.6307206,0.42083114,1,,10.0,False,SAHA,1251
H03_B02_RT_527,5695,63.0,0.0,0.0,58.8601156069364,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2868,3.9683933,1.3169447,1,,10.0,False,SAHA,2868
G01_B02_RT_619,1434,3.0,6.78119340841441e-08,6.78119340841441e-07,1.0239651416122,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,985,5.9274755,0.62761503,1,,10.0,False,SAHA,985
F09_A01_RT_712,16545,213.0,0.0,0.0,236.990371389271,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5677,10.220611,1.9341191,1,,10.0,False,SAHA,5677
F10_A01_RT_527,9767,156.0,0.0,0.0,182.763724808895,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4364,7.750589,1.3310126,1,,50.0,False,SAHA,4364
F05_B02_RT_710,1964,4.0,3.34748203398408e-25,4.68647484757771e-24,1.01985111662531,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1277,5.4480653,0.45824847,1,,100.0,False,SAHA,1277
H01_A01_RT_745,1639,14.0,2.8556929713256e-13,5.99695523978376e-12,12.5873684210526,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1168,5.1250763,0.7321538,1,,10.0,False,SAHA,1168
F07_B02_RT_516,6763,190.0,0.0,0.0,111.461979913917,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3125,9.818128,1.4934201,1,,10.0,False,SAHA,3125
F03_A01_RT_662,6293,65.0,0.0,0.0,83.3546712802768,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3086,4.449388,1.7638646,1,,10.0,False,SAHA,3086
G05_B02_RT_730,5264,16.0,0.0,0.0,12.3073341094296,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2770,2.9825227,1.5197568,1,,100.0,False,SAHA,2770
F01_B02_RT_433,1035,4.0,3.77405337869797e-20,7.54810675739594e-19,1.01431980906921,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,764,1.6425121,0.28985506,1,,50.0,False,SAHA,764
F04_A01_RT_433,1187,6.0,4.06111812537077e-08,5.68556537551908e-07,1.95673076923077,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,860,2.780118,0.33698398,1,,50.0,False,SAHA,860
B09_B02_RT_619,1179,2.0,0.995969090161326,1.0,1.14675052410901,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,839,6.2765055,0.2544529,1,,50.0,False,SAHA,839
F11_B02_RT_424,3900,389.0,0.0,0.0,225.244653272845,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2302,2.4358974,3.2307692,1,,100.0,False,SAHA,2302
F05_B02_RT_755,6621,894.0,0.0,0.0,7.41843196320409,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3298,5.9356594,2.205105,1,,50.0,False,SAHA,3298
D09_B02_RT_402,1887,3.0,0.899478180550926,1.0,1.02078521939954,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1157,2.7556968,0.47694755,1,,10.0,False,SAHA,1157
C09_A01_RT_590,13823,342.0,0.0,0.0,1.74967741935484,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5513,5.4474425,1.5409101,1,,100.0,False,SAHA,5513
F11_A01_RT_695,5735,396.0,0.0,0.0,7.2117767462261,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2966,6.7480383,2.6503923,1,,100.0,False,SAHA,2966
C07_B02_RT_508,6882,229.0,0.0,0.0,312.24543946932,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3576,2.7462947,1.496658,1,,100.0,False,SAHA,3576
F08_A01_RT_460,7485,134.0,0.0,0.0,140.021881838074,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3438,3.6873748,1.9104877,1,,100.0,False,SAHA,3438
C03_B02_RT_390,8093,379.0,0.0,0.0,inf,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3650,4.7819104,2.00173,1,,50.0,False,SAHA,3650
A06_B02_RT_552,12631,131.0,0.0,0.0,131.805247225025,SAHA_100_AE01,SAHA,100,AE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5171,4.766052,1.4488164,1,,100.0,False,SAHA,5171
F01_B02_RT_456,4762,125.0,0.0,0.0,2.10709560352323,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2587,7.8328433,1.2599748,1,,50.0,False,SAHA,2587
E09_A01_RT_448,6878,737.0,0.0,0.0,700.102228047182,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3365,2.7333527,1.5556848,1,,50.0,False,SAHA,3365
G09_A01_RT_575,1402,25.0,0.531671747584028,1.0,1.61569953720185,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,986,4.7075605,0.42796007,1,,50.0,False,SAHA,986
E06_B02_RT_536,6891,25.0,0.0,0.0,13.9163879598662,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3278,5.906255,1.7559135,1,,10.0,False,SAHA,3278
B04_B02_RT_395,12122,479.0,0.0,0.0,4.45678016193952,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4941,4.6691966,3.167794,1,,100.0,False,SAHA,4941
C09_A01_RT_751,5928,312.0,0.0,0.0,291.036297640653,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2882,5.752362,2.462888,1,,10.0,False,SAHA,2882
B12_A01_RT_404,1380,92.0,0.0,0.0,392.493975903615,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1014,4.7826085,2.6811595,1,,50.0,False,SAHA,1014
F11_A01_RT_497,1556,15.0,0.0217227237573206,0.173781790058565,1.80948348856901,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1054,3.1491003,0.3856041,1,,100.0,False,SAHA,1054
E04_A01_RT_550,4060,374.0,0.0,0.0,1.07954291550959,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2178,4.3349752,1.3546798,1,,100.0,False,SAHA,2178
H04_B02_RT_682,6816,251.0,0.0,0.0,794.837104072398,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3475,2.3180752,1.2617371,1,,100.0,False,SAHA,3475
B05_A01_RT_597,4057,197.0,0.0,0.0,189.709302325581,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2441,5.5706186,2.218388,1,,50.0,False,SAHA,2441
F08_B02_RT_489,6529,115.0,1.80278416733468e-52,2.70417625100202e-51,124.88,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3299,5.575126,1.5469444,1,,100.0,False,SAHA,3299
C11_B02_RT_424,2146,11.0,6.50328804022063e-09,1.43072336884854e-07,2.66729678638941,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1416,2.469711,0.13979496,1,,50.0,False,SAHA,1416
A04_B02_RT_688,3618,154.0,0.0,0.0,147.358792184725,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2166,3.676064,1.4648978,1,,100.0,False,SAHA,2166
H08_B02_RT_757,1272,20.0,0.0,0.0,17.9675324675325,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,905,3.6949685,1.1792452,1,,10.0,False,SAHA,905
D06_B02_RT_475,3010,144.0,0.0,0.0,175.727447216891,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1808,2.425249,1.8604652,1,,100.0,False,SAHA,1808
G03_B02_RT_716,1678,2.0,0.999426677922813,1.0,1.02409638554217,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1123,7.7473183,0.29797378,1,,10.0,False,SAHA,1123
B12_B02_RT_425,3485,282.0,0.0,0.0,264.245421245421,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2145,1.6642754,1.4634147,1,,50.0,False,SAHA,2145
H03_B02_RT_596,14484,524.0,0.0,0.0,1166.10891089109,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5473,4.922673,1.6155758,1,,50.0,False,SAHA,5473
A09_B02_RT_433,1000,2.0,0.999999999999791,1.0,1.01890359168242,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,756,1.6,0.3,1,,50.0,False,SAHA,756
B01_B02_RT_651,3454,139.0,0.0,0.0,293.728421052632,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1969,2.6635785,2.026636,1,,100.0,False,SAHA,1969
B04_B02_RT_692,4536,315.0,0.0,0.0,302.196629213483,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2498,2.5132275,1.8738977,1,,50.0,False,SAHA,2498
D11_B02_RT_548,6427,181.0,0.0,0.0,193.734838709677,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3143,3.1118717,1.6026139,1,,100.0,False,SAHA,3143
A03_B02_RT_604,1023,5.0,0.0233890684110137,0.233890684110137,1.01481481481481,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,753,1.5640274,0.48875856,1,,50.0,False,SAHA,753
H08_A01_RT_598,3558,128.0,0.0,0.0,129.263565891473,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2056,7.6447444,2.4732995,1,,100.0,False,SAHA,2056
H11_B02_RT_711,1845,5.0,2.5102191316142298e-11,3.76532869742135e-10,1.00654022236756,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1227,6.3956637,0.59620595,1,,100.0,False,SAHA,1227
G09_B02_RT_746,11572,279.0,0.0,0.0,37.2249212402587,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4715,3.5084686,1.4085724,1,,100.0,False,SAHA,4715
C12_A01_RT_604,7544,70.0,0.0,0.0,2.22980042627398,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3942,2.8764582,1.2990456,1,,50.0,False,SAHA,3942
G10_B02_RT_476,7199,25.0,0.0,0.0,5.77332361516035,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3432,3.1532156,1.7641339,1,,10.0,False,SAHA,3432
C11_B02_RT_676,12961,229.0,0.0,0.0,216.143124415341,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4975,2.245197,1.9597254,1,,50.0,False,SAHA,4975
H03_B02_RT_428,1056,9.0,0.13837975457562,1.0,1.02113916617733,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,755,3.7878788,0.47348484,1,,50.0,False,SAHA,755
H04_A01_RT_401,6576,93.0,0.0,0.0,89.1436829066887,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3135,3.254258,1.1253041,1,,10.0,False,SAHA,3135
E02_A01_RT_723,4420,76.0,0.0,0.0,166.604519774011,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2556,2.1493213,1.9683257,1,,50.0,False,SAHA,2556
C03_A01_RT_732,3767,50.0,0.0,0.0,43.8039215686275,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2135,2.628086,2.5219007,1,,10.0,False,SAHA,2135
E10_A01_RT_640,1973,35.0,1.0,1.0,inf,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1396,2.1794221,1.3177902,1,,50.0,False,SAHA,1396
F11_A01_RT_424,2008,13.0,0.226062611196741,0.904250444786966,1.01878612716763,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1349,3.884462,0.74701196,1,,100.0,False,SAHA,1349
A08_B02_RT_460,6599,142.0,0.0,0.0,134.231740306583,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3406,3.7884529,1.530535,1,,100.0,False,SAHA,3406
B03_B02_RT_429,7253,74.0,0.0,0.0,78.7371512481645,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3380,7.3211083,2.8539915,1,,50.0,False,SAHA,3380
G10_B02_RT_635,14745,952.0,0.0,0.0,13.6755032685642,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5534,3.370634,1.7361817,1,,50.0,False,SAHA,5534
E07_B02_RT_577,4094,35.0,0.0,0.0,40.8213457076566,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2398,1.6853932,2.320469,1,,50.0,False,SAHA,2398
H02_B02_RT_690,4338,153.0,0.0,0.0,116.933734939759,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2474,3.8727524,1.7058553,1,,100.0,False,SAHA,2474
A03_B02_RT_494,11529,186.0,0.0,0.0,3.74251758813943,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4561,6.3925753,1.925579,1,,10.0,False,SAHA,4561
F10_A01_RT_485,8994,102.0,0.0,0.0,102.010989010989,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3977,6.7267065,1.8234378,1,,10.0,False,SAHA,3977
F02_B02_RT_731,2695,74.0,0.0,0.0,74.3760683760684,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1602,6.3079777,1.48423,1,,10.0,False,SAHA,1602
E12_A01_RT_706,8610,56.0,0.0,0.0,24.4931945556445,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3840,11.289199,1.9396051,1,,50.0,False,SAHA,3840
B11_B02_RT_701,1025,1.0,0.511945825251766,1.0,inf,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,741,3.512195,0.68292683,1,,50.0,False,SAHA,741
C01_A01_RT_401,6240,50.0,0.0,0.0,45.6354799513973,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3274,4.407051,1.8429487,1,,50.0,False,SAHA,3274
B06_A01_RT_542,10301,194.0,0.0,0.0,174.501712328767,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4384,2.9511697,1.7474031,1,,50.0,False,SAHA,4384
A04_A01_RT_729,6612,61.0,0.0,0.0,71.2765957446809,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3242,6.231095,1.3762856,1,,50.0,False,SAHA,3242
F11_A01_RT_470,6920,275.0,0.0,0.0,179.901518178186,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3234,2.9190753,1.8930635,1,,100.0,False,SAHA,3234
D11_B02_RT_387,7201,222.0,0.0,0.0,2.03517725552679,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3624,5.110401,1.5136787,1,,100.0,False,SAHA,3624
B11_B02_RT_427,2453,105.0,0.0,0.0,114.978386167147,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1584,1.5491235,2.2421525,1,,50.0,False,SAHA,1584
C01_B02_RT_432,1598,1.0,0.999999999999954,1.0,inf,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1078,4.94368,0.37546933,1,,100.0,False,SAHA,1078
B09_A01_RT_421,1146,7.0,1.7216978630645498e-64,2.23820722198391e-63,1.00435052827843,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,856,1.4834206,0.08726004,1,,100.0,False,SAHA,856
C05_B02_RT_667,1141,2.0,0.999999934905023,1.0,1.00251256281407,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,816,3.8562665,0.08764242,1,,10.0,False,SAHA,816
D04_A01_RT_517,18336,56.0,3.26855742039009e-23,6.86397058281919e-22,1.13354564755839,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5869,8.442409,1.8815445,1,,10.0,False,SAHA,5869
B07_B02_RT_484,1119,4.0,6.86163638807595e-13,1.50956000537671e-11,1.98998330550918,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,792,5.1831994,0.35746202,1,,50.0,False,SAHA,792
G11_B02_RT_711,2499,4.0,0.991660010036674,1.0,1.00663349917081,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1528,6.0824327,0.40016007,1,,10.0,False,SAHA,1528
D07_B02_RT_481,3613,17.0,0.0,0.0,11.4802259887006,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2007,2.4910047,1.8267368,1,,10.0,False,SAHA,2007
G07_A01_RT_433,11538,146.0,0.0,0.0,70.6914961636829,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4579,2.4440978,1.3693881,1,,10.0,False,SAHA,4579
A03_B02_RT_615,3328,115.0,0.0,0.0,108.992700729927,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1799,14.573318,0.84134614,1,,50.0,False,SAHA,1799
C02_A01_RT_613,7131,232.0,0.0,0.0,209.445871559633,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3493,4.7538915,2.0894685,1,,100.0,False,SAHA,3493
C08_B02_RT_576,1602,190.0,0.0,0.0,3.53559079527841,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1067,7.6154804,3.1835206,1,,50.0,False,SAHA,1067
D12_A01_RT_651,1496,33.0,0.0,0.0,32.7128027681661,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1087,2.3395722,1.4037433,1,,50.0,False,SAHA,1087
F11_A01_RT_707,1182,14.0,0.0103450973708585,0.103450973708585,1.82960656665723,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,899,3.5532994,0.42301184,1,,100.0,False,SAHA,899
G02_B02_RT_664,4112,5.0,1.20914381661384e-65,3.99017459482568e-64,1.99,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2055,15.199416,1.7996109,1,,50.0,False,SAHA,2055
C11_B02_RT_571,1158,2.0,0.249368493334061,1.0,1.00569800569801,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,849,3.4542315,0.43177894,1,,50.0,False,SAHA,849
H10_B02_RT_602,8177,166.0,0.0,0.0,152.83035258048,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3816,3.6199095,1.9811667,1,,100.0,False,SAHA,3816
B12_B02_RT_766,12913,867.0,0.0,0.0,5.15499631088157,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5073,5.7538915,2.1451252,1,,50.0,False,SAHA,5073
D09_A01_RT_497,10918,28.0,0.0,0.0,23.8518518518519,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4549,1.1448983,1.2639678,1,,10.0,False,SAHA,4549
